"(PDH-CSV 4.0) (India Standard Time)(-330)","\\WINDOWS10-SAMP\Processor(_Total)\% Processor Time","\\WINDOWS10-SAMP\System\Threads","\\WINDOWS10-SAMP\System\Context Switches/sec"
"08/01/2024 22:54:16.939","10.263189851051834012","1528","2181.7465162118733133"
"08/01/2024 22:54:17.945","5.306351401684572977","1529","1594.5993110002143567"
"08/01/2024 22:54:18.908","2.1721706316254030256","1527","1055.5746188160023848"
"08/01/2024 22:54:19.821","0","1526","1505.8830225325157244"
"08/01/2024 22:54:20.695","0.7194963639937657085","1527","2083.6331732289932006"
"08/01/2024 22:54:21.575","39.418342205979847392","1524","4592.0737950080556402"
"08/01/2024 22:54:22.464","8.6372181275453652205","1537","2378.6722560644175246"
"08/01/2024 22:54:23.356","5.8528387789846370026","1524","2261.6708650272439627"
"08/01/2024 22:54:24.257","0","1523","1922.3101406385314931"
"08/01/2024 22:54:25.124"," ","1521","636.72023872001034306"
"08/01/2024 22:54:26.014","0","1521","773.77987079471586185"
