"(PDH-CSV 4.0) (India Standard Time)(-330)","\\WINDOWS10-SAMP\Processor(_Total)\% Processor Time","\\WINDOWS10-SAMP\System\Threads","\\WINDOWS10-SAMP\System\Context Switches/sec"
"08/07/2024 19:46:13.295","32.536541576579338653","1771","1492.0325857531067868"
"08/07/2024 19:46:14.558","36.450568777543900012","1761","905.95877074939050999"
"08/07/2024 19:46:15.798","32.577214137066576427","1762","1489.2124090131592311"
"08/07/2024 19:46:17.103","34.141902808737199848","1756","1451.3140729765223114"
"08/07/2024 19:46:18.368","35.041164431946327795","1753","1176.3093954200439839"
"08/07/2024 19:46:19.778","40.958435729706501149","1751","1280.737578058875215"
"08/07/2024 19:46:21.170","38.410430624649109177","1750","1227.7077148593391485"
"08/07/2024 19:46:22.567","43.673313413012223805","1745","1789.1173899822163094"
"08/07/2024 19:46:23.954","47.206431916236311963","1745","2433.3309330068891541"
"08/07/2024 19:46:25.426","50.346116961675214441","1744","2332.2023365717150227"
"08/07/2024 19:46:26.728","43.600639613866263744","1744","4386.0027442816272014"
"08/07/2024 19:46:28.136","41.634441705430191405","1744","4474.5465169891240294"
"08/07/2024 19:46:29.514","40.600654151054570207","1744","4110.8017945845904251"
"08/07/2024 19:46:30.904","39.021803655168859848","1745","2548.6197064527282237"
"08/07/2024 19:46:33.552","35.539434038300733221","1745","1983.5353262220758097"
"08/07/2024 19:46:34.777","31.739681407887776032","1745","1597.2365546394685225"
"08/07/2024 19:46:36.041","32.800270947322196946","1745","2182.6871550345072137"
"08/07/2024 19:46:37.281","34.115393703532504333","1744","1174.2323772440856828"
"08/07/2024 19:46:38.536","35.262786476113241463","1742","1213.0599532168203041"
"08/07/2024 19:46:39.782","35.930302513347854187","1741","1809.8695880610407585"
"08/07/2024 19:46:41.043","29.522357908948603011","1743","2175.6150066700952266"
"08/07/2024 19:46:42.281","34.956246140316274307","1741","2116.3757061001233524"
"08/07/2024 19:46:43.556","39.204319634851415799","1742","2198.3610030285899484"
"08/07/2024 19:46:44.790","34.010235199577643073","1741","1130.199027550866731"
"08/07/2024 19:46:45.917","24.969609121220525338","1739","514.59648413237221121"
"08/07/2024 19:46:47.024","25.366753759816052849","1739","514.89878982503012139"
"08/07/2024 19:46:48.151","29.425093525389357296","1733","713.70385474154613803"
"08/07/2024 19:46:49.297","45.672594157217780264","1733","2131.3894537671180842"
