"(PDH-CSV 4.0) (India Standard Time)(-330)","\\WINDOWS10-SAMP\Processor(_Total)\% Processor Time","\\WINDOWS10-SAMP\System\Threads","\\WINDOWS10-SAMP\System\Context Switches/sec"
"07/28/2024 00:45:28.199","23.391529496175177627","1542","4759.0535005198480576"
"07/28/2024 00:45:28.866","15.617840173738740006","1540","6944.5225204099497205"
"07/28/2024 00:45:29.540","33.962111658288954175","1519","6046.6151429055162225"
"07/28/2024 00:45:30.209","57.671184331454902861","1499","3456.3851565524523721"
"07/28/2024 00:45:30.867","31.181388318764923895","1499","4224.502963499407997"
"07/28/2024 00:45:31.540","6.2036684472117524791","1497","5434.1400416541609957"
"07/28/2024 00:45:32.260","41.121182299405745653","1497","3726.3133511169539815"
"07/28/2024 00:45:33.001","42.538503457692954157","1491","3503.727585032924253"
"07/28/2024 00:45:33.720","69.288879878070076757","1486","4249.5176106533435814"
"07/28/2024 00:45:34.460","55.663397187049454828","1485","3374.3280051627020839"
"07/28/2024 00:45:35.201","62.596561962570639537","1493","3325.0896762872262116"
"07/28/2024 00:45:35.916","31.193141507093002929","1493","4293.3277144222711286"
"07/28/2024 00:45:36.678","59.248040854473259742","1483","4362.4516691188109689"
"07/28/2024 00:45:37.385","70.411890154508185447","1446","3861.886465527699329"
"07/28/2024 00:45:38.105","34.619411642474020141","1436","4658.7373070033527256"
"07/28/2024 00:45:38.845","50.68783451683085417","1436","5390.7817730503602434"
"07/28/2024 00:45:39.642","38.457420846380820478","1436","5972.2396929580309006"
"07/28/2024 00:45:40.442","30.935687596336659766","1435","5093.2777960771127255"
"07/28/2024 00:45:41.251","20.081483017119051482","1432","5375.97140262485118"
"07/28/2024 00:45:42.062","55.945447190406305538","1419","5646.0315417438050645"
"07/28/2024 00:45:42.859","29.616062317407887861","1415","5089.8725194838616517"
"07/28/2024 00:45:43.678","54.937120331145827379","1412","4269.9275175129514537"
"07/28/2024 00:45:44.481","42.324268295159718889","1428","4869.2792743960826556"
"07/28/2024 00:45:45.287","41.38092859854476302","1436","5363.4300548206256281"
"07/28/2024 00:45:46.085","51.309203150761597101","1450","4640.9163927334720938"
"07/28/2024 00:45:46.883","49.317962041949471086","1450","5092.6617246810019424"
"07/28/2024 00:45:47.777","40.38609054395130471","1450","5753.0987264249233704"
"07/28/2024 00:45:48.648","52.645196192810253422","1452","3408.1537567412242424"
"07/28/2024 00:45:49.527","48.271043616612665517","1468","4967.4090121780764093"
"07/28/2024 00:45:50.418","44.07553360458268088","1468","6047.8689122920686714"
"07/28/2024 00:45:51.310","52.685045483748702111","1468","4395.7083089470761479"
"07/28/2024 00:45:52.203","58.488733252816402342","1468","5052.2136772676185501"
"07/28/2024 00:45:53.080","56.796316264945879482","1475","5022.36550400613487"
"07/28/2024 00:45:53.965","56.318103509427466236","1474","4100.1270296457059885"
"07/28/2024 00:45:54.842","28.73705993281672022","1469","4736.8136858656380355"
"07/28/2024 00:45:55.727","8.1544285221589731805","1466","2527.4127070534254926"
"07/28/2024 00:45:56.682","34.137906261644090478","1466","3439.1254262967772775"
"07/28/2024 00:45:57.655","48.638319675920129725","1462","3963.270970576716536"
"07/28/2024 00:45:58.636","39.863482502215184411","1461","3646.6836905036930148"
"07/28/2024 00:45:59.610","24.580730480620104572","1459","2389.3222840117773558"
"07/28/2024 00:46:00.589","25.025806436463692961","1453","2418.9080503112950282"
"07/28/2024 00:46:01.560","48.688432948072637885","1472","3266.0496393473949865"
"07/28/2024 00:46:02.532","49.983817413943555152","1476","5349.0052727917382072"
"07/28/2024 00:46:03.500","50.158459767956010467","1477","3695.2331995301042298"
"07/28/2024 00:46:04.485","38.911385013772701313","1476","4503.3387332569445789"
"07/28/2024 00:46:05.460","48.328611630769557905","1492","4664.7660067086344498"
"07/28/2024 00:46:06.496","54.952480727775096625","1472","5908.627554767559559"
"07/28/2024 00:46:07.571","39.298682954336094042","1482","3770.2969316075127608"
"07/28/2024 00:46:08.633","50.693965219222810958","1494","4331.1338205176934935"
"07/28/2024 00:46:09.719","66.826513728601639741","1500","3443.3737288449196967"
"07/28/2024 00:46:10.805","64.819367543696216671","1504","4572.9573530702673452"
"07/28/2024 00:46:11.868","55.931779856888987013","1514","5040.2454426218273511"
"07/28/2024 00:46:12.932","60.723238759171408674","1504","4842.0440200806606299"
"07/28/2024 00:46:14.015","70.593916986127595692","1527","4711.2276802000033058"
"07/28/2024 00:46:15.075","53.940393952611586315","1507","5474.2926106957065713"
"07/28/2024 00:46:16.173","20.327736182279942057","1506","2590.1600812480010063"
"07/28/2024 00:46:17.325","13.993744395717177653","1509","1021.9123633580060186"
"07/28/2024 00:46:18.483","15.001949720355877815","1507","420.45847076709031853"
"07/28/2024 00:46:19.659","16.10671214790042427","1504","603.04290239540262064"
"07/28/2024 00:46:20.838","15.393110237088226455","1504","383.80982223308353696"
"07/28/2024 00:46:22.040","15.843203572168295779","1504","366.19013714115953917"
"07/28/2024 00:46:23.213","14.731279892015692212","1505","168.4784450883619229"
"07/28/2024 00:46:24.375","15.472338543633934904","1504","198.88103038232443964"
"07/28/2024 00:46:25.571","15.722902548184025662","1502","1077.3831691102930108"
"07/28/2024 00:46:26.752","15.322280858720137786","1503","603.93036682870467757"
"07/28/2024 00:46:27.917","15.978944324251365572","1504","739.91673145590038985"
"07/28/2024 00:46:29.181","20.876260599416131214","1508","206.45098489586644064"
"07/28/2024 00:46:30.494","22.64990515021969486","1507","179.09096198166028557"
"07/28/2024 00:46:31.776","23.979708877697515135","1504","422.1938200925068827"
"07/28/2024 00:46:33.074","24.649535445032690006","1504","937.97725205594144882"
"07/28/2024 00:46:34.356","23.635004434327466782","1501","205.13251712932679993"
"07/28/2024 00:46:35.659","22.071302389281399314","1495","174.56187201738475778"
"07/28/2024 00:46:36.955","24.820754827593873415","1493","816.05066523148548185"
"07/28/2024 00:46:38.243","30.980665509706462046","1493","2923.5127775862274575"
"07/28/2024 00:46:39.551","40.436923995515897445","1493","4215.5683678754239736"
"07/28/2024 00:46:40.845","62.948244257372977017","1511","5264.9413493450883834"
"07/28/2024 00:46:42.235","64.953904118801688128","1527","4888.5917266760034181"
"07/28/2024 00:46:43.648","61.70696780023985184","1532","5493.9723318262349494"
"07/28/2024 00:46:45.085","45.093161313882681895","1533","4086.7468997143951128"
"07/28/2024 00:46:46.502","49.119661682151672721","1531","3657.7500502601205881"
"07/28/2024 00:46:47.935","41.661536662079967641","1530","4669.975926532878475"
"07/28/2024 00:46:49.362","51.012189033498998469","1530","6086.0737576557012289"
"07/28/2024 00:46:50.785","50.861993358675647414","1515","5198.3543793302278573"
"07/28/2024 00:46:52.203","44.344003555494616364","1511","5580.2684603991037875"
"07/28/2024 00:46:53.648","48.366210556329114922","1515","6121.8221876799188976"
"07/28/2024 00:46:55.067","45.084654751733069133","1515","5198.4842886227461349"
"07/28/2024 00:46:56.548","43.687454937304870839","1511","5241.6556850522856621"
"07/28/2024 00:46:58.060","44.715925417794665009","1508","4038.1423238211878015"
"07/28/2024 00:46:59.542","42.822088877415687591","1507","4205.4578666954857908"
"07/28/2024 00:47:01.058","55.66101661806948897","1507","5299.2767275761152632"
"07/28/2024 00:47:02.536","65.387208088261346006","1506","5426.3075767500322399"
"07/28/2024 00:47:04.046","56.919575288700642091","1503","4484.0977479654875424"
"07/28/2024 00:47:05.536","55.313609878760495064","1486","3605.4460978754668758"
"07/28/2024 00:47:07.067","42.965505387706961926","1481","2201.3724865537656115"
"07/28/2024 00:47:08.537","46.05762306522576921","1479","3863.2203776512087643"
"07/28/2024 00:47:10.082","34.135242364999584197","1466","1014.7424962742796879"
"07/28/2024 00:47:11.536","34.436323319021276745","1464","961.76317721782015724"
"07/28/2024 00:47:13.051","35.15727804716873095","1454","2286.4636226496950258"
"07/28/2024 00:47:14.571","42.432237315502717934","1443","3173.5545562024340143"
"07/28/2024 00:47:16.029","45.760044839307191467","1437","2444.9362852685908365"
"07/28/2024 00:47:17.547","37.468622940365804652","1436","3478.6578849265511053"
"07/28/2024 00:47:19.059","35.656242932005888235","1431","475.11261158712551378"
"07/28/2024 00:47:20.581","45.476083659406029369","1428","3925.6057847427678098"
"07/28/2024 00:47:22.063","44.39153672257454275","1438","1631.5425313519776864"
"07/28/2024 00:47:23.559","42.564273042979735351","1433","2639.9730504833619307"
"07/28/2024 00:47:25.044","48.697720542862718673","1428","3798.8650852700343421"
"07/28/2024 00:47:26.541","39.067767154290969245","1436","6036.9307833932552967"
"07/28/2024 00:47:28.051","34.793884088614731809","1428","2128.1180597034749553"
"07/28/2024 00:47:29.541","35.246625467457469938","1425","2822.2657725965145801"
"07/28/2024 00:47:31.080","34.910810969353967437","1426","2278.1758931004678743"
"07/28/2024 00:47:32.558","33.935801615245765106","1424","1800.312458951560302"
